x_m,y_m,von_mises_Pa,wss_mag_dyn_cm2
2.3816560614e-04,1.5449794752e-04,1.4692229053e+01,2.6377510057e+01
2.3383815040e-04,1.5584968589e-04,1.4836036854e+01,2.6631255095e+01
2.2948666617e-04,1.5713787956e-04,1.4991933772e+01,2.6881492483e+01
2.2511179056e-04,1.5836234383e-04,1.5160228433e+01,2.7127494660e+01
2.2071406744e-04,1.5952280280e-04,1.5341463932e+01,2.7371638812e+01
2.1629406017e-04,1.6061886772e-04,1.5536249713e+01,2.7611516589e+01
2.1185224288e-04,1.6165002502e-04,1.5745848741e+01,2.8083613396e+01
2.0738909058e-04,1.6261563184e-04,1.5969971777e+01,2.8315484445e+01
2.0290508706e-04,1.6351495192e-04,1.6209890947e+01,2.8545372464e+01
1.9840060467e-04,1.6434709663e-04,1.6465427905e+01,2.8774810099e+01
1.9387615611e-04,1.6511095582e-04,1.6737965343e+01,2.9004296276e+01
1.8933204127e-04,1.6580524028e-04,1.7029272800e+01,2.9233185247e+01
1.8476868588e-04,1.6642846851e-04,1.7340065565e+01,2.9693422514e+01
1.8018645879e-04,1.6697891076e-04,1.7672326858e+01,2.9925132528e+01
1.7558577423e-04,1.6745450852e-04,1.8025220965e+01,3.0158798166e+01
1.7096704773e-04,1.6785284684e-04,1.8408529948e+01,3.0396562340e+01
1.6633055787e-04,1.6817110273e-04,1.8818419016e+01,3.0635542984e+01
1.2394242877e-04,1.6658194850e-04,2.4634660371e+01,3.3506076846e+01
1.1919416709e-04,1.6570730838e-04,2.6061918429e+01,3.2140901966e+01
1.1449211204e-04,1.6453530644e-04,2.6038729746e+01,2.9694334055e+01
1.1015246967e-04,1.6310573708e-04,2.4786867599e+01,2.7471923274e+01
1.0621154409e-04,1.6167124542e-04,2.4127455763e+01,2.6143921343e+01
1.0245506106e-04,1.6029953836e-04,2.3393257626e+01,2.5587624418e+01
9.8770641091e-05,1.5897600657e-04,2.2751051271e+01,2.5450374927e+01
9.5088513544e-05,1.5763429001e-04,2.2888123742e+01,2.5449009864e+01
9.1421803513e-05,1.5622962384e-04,2.3553441918e+01,2.5452869282e+01
8.7776686004e-05,1.5471451175e-04,2.4974200083e+01,2.5375830674e+01
8.4175371478e-05,1.5303239744e-04,2.6557055620e+01,2.5059904603e+01
8.0664202719e-05,1.5109801504e-04,3.0834257706e+01,2.4342226660e+01
7.7391533584e-05,1.4873064715e-04,2.8196048129e+01,2.2227443847e+01
7.5209440440e-05,1.4578748388e-04,3.3348895979e+01,1.6138304798e+01
7.2492975537e-05,1.4285151049e-04,7.0027172950e+01,8.3358511295e+00
7.0677936062e-05,1.4183880685e-04,6.1824364519e+01,4.9180919406e+00
6.8763044159e-05,1.4095903200e-04,5.6114989127e+01,4.9180919406e+00
6.6777070291e-05,1.4017684747e-04,5.2502872798e+01,6.2485089649e+00
6.4739580212e-05,1.3947372635e-04,4.9035751384e+01,6.2485089649e+00
6.2660962543e-05,1.3883666112e-04,4.6047658114e+01,7.4059550246e+00
6.0547607753e-05,1.3825550708e-04,4.3247036345e+01,7.4059550246e+00
5.8404179752e-05,1.3772215813e-04,4.0621342634e+01,8.4164309075e+00
5.6233740128e-05,1.3723014662e-04,3.7987814344e+01,9.2580580665e+00
5.4037830908e-05,1.3677378955e-04,3.5539748794e+01,9.2580580665e+00
5.1818486346e-05,1.3634852899e-04,3.3296645797e+01,1.0000527048e+01
4.9578145133e-05,1.3595044453e-04,3.1506929641e+01,1.0000527048e+01
4.7321552478e-05,1.3557733428e-04,3.0098910099e+01,1.0669959125e+01
4.5051590408e-05,1.3522781816e-04,2.8826712521e+01,1.0669959125e+01
4.2769343505e-05,1.3490016092e-04,2.7496891350e+01,1.1286860913e+01
4.0474608327e-05,1.3459201328e-04,2.6033290882e+01,1.1864686258e+01
3.8166849854e-05,1.3430098066e-04,2.4445119881e+01,1.1864686258e+01
3.5845534321e-05,1.3402476087e-04,2.2780110264e+01,1.2406655009e+01
3.3510237128e-05,1.3376127777e-04,2.1070845775e+01,1.2406655009e+01
3.1160392654e-05,1.3350838096e-04,1.9313118607e+01,1.2902741682e+01
2.8794805159e-05,1.3326375844e-04,1.7596670687e+01,1.3318167318e+01
2.6413321854e-05,1.3302246854e-04,1.6362528962e+01,1.3318167318e+01
2.4022476940e-05,1.3278624630e-04,1.6923233850e+01,1.3630792309e+01
2.1638167521e-05,1.3256684529e-04,1.7925439736e+01,1.3630792309e+01
1.9257439053e-05,1.3236708261e-04,1.7569728962e+01,1.3965943436e+01
1.6872114669e-05,1.3217865306e-04,1.6497734172e+01,1.4382669256e+01
1.4479844442e-05,1.3199781222e-04,1.5419538332e+01,1.4382669256e+01
1.2079964443e-05,1.3182267634e-04,1.4276797212e+01,1.4790443147e+01
9.6721556420e-06,1.3165196803e-04,1.3149761930e+01,1.4790443147e+01
7.2563465883e-06,1.3148477347e-04,1.2028907421e+01,1.5164339678e+01
4.8325247295e-06,1.3132027833e-04,1.0909859642e+01,1.5509881152e+01
2.4006919430e-06,1.3115775356e-04,9.7949901393e+00,1.5509881152e+01
-3.9128926570e-08,1.3099654452e-04,8.7275712171e+00,1.5831546299e+01
-2.4869130944e-06,1.3083603867e-04,7.6505298100e+00,1.5831546299e+01
-4.9425590926e-06,1.3067570201e-04,6.5839374230e+00,1.6131249827e+01
-7.4058975639e-06,1.3051505241e-04,5.5958672761e+00,1.6410820956e+01
-9.8766757712e-06,1.3035358629e-04,4.5620683681e+00,1.6410820956e+01
-1.2354702479e-05,1.3019088015e-04,3.5128659573e+00,1.6672203315e+01
-1.4839984286e-05,1.3002645417e-04,2.4688875642e+00,1.6915419913e+01
-1.7332439586e-05,1.2985989487e-04,1.3169558196e+00,1.6915419913e+01
-1.9831949731e-05,1.2969081906e-04,1.4326660867e-01,1.7142383697e+01
-2.2338392082e-05,1.2951886515e-04,2.1124650142e-01,1.7142383697e+01
-2.4851617211e-05,1.2934368963e-04,1.1154599343e+00,1.7352459718e+01
-2.7371490849e-05,1.2916497280e-04,2.0332713257e+00,1.7547584889e+01
-2.9897862816e-05,1.2898240690e-04,2.9228701946e+00,1.7547584889e+01
-3.2430583520e-05,1.2879569634e-04,3.7953201383e+00,1.7728625475e+01
-3.4969505021e-05,1.2860455668e-04,4.6454720398e+00,1.7895083092e+01
-3.7514464192e-05,1.2840871853e-04,5.4841150423e+00,1.7895083092e+01
-4.0065322813e-05,1.2820792809e-04,6.3015252282e+00,1.8048861083e+01
-4.2621906415e-05,1.2800194587e-04,7.0931424067e+00,1.8048861083e+01
-4.5184066723e-05,1.2779053369e-04,7.8745837533e+00,1.8190180282e+01
-4.7751638950e-05,1.2757346574e-04,8.6384515180e+00,1.8320412919e+01
-5.0324468123e-05,1.2735052614e-04,9.3845353104e+00,1.8320412919e+01
-5.2902388929e-05,1.2712150917e-04,1.0112147431e+01,1.8438838562e+01
-5.5485243358e-05,1.2688621932e-04,1.0826661519e+01,1.8546554859e+01
-5.8072876561e-05,1.2664446971e-04,1.1522712604e+01,1.8546554859e+01
-6.0665125986e-05,1.2639606825e-04,1.2197053838e+01,1.8644142949e+01
-6.3261804206e-05,1.2614084528e-04,1.2863973937e+01,1.8731725873e+01
-6.5862795715e-05,1.2587862241e-04,1.3520198911e+01,1.8731725873e+01
-6.8467914471e-05,1.2560924308e-04,1.4153588225e+01,1.8810025333e+01
-7.1077004416e-05,1.2533255387e-04,1.4773440114e+01,1.8879578908e+01
-7.3689906883e-05,1.2504840003e-04,1.5378771927e+01,1.8879578908e+01
-7.6306461720e-05,1.2475663035e-04,1.5971853220e+01,1.8940501454e+01
-7.8926531342e-05,1.2445710052e-04,1.6541958960e+01,1.8993233508e+01
-8.1549904967e-05,1.2414968560e-04,1.7101395678e+01,1.8993233508e+01
-8.4176476241e-05,1.2383424407e-04,1.7653507797e+01,1.9037975364e+01
-8.6806070828e-05,1.2351065321e-04,1.8187910157e+01,1.9075199869e+01
-8.9438532543e-05,1.2317878217e-04,1.8709089543e+01,1.9075199869e+01
-9.2073707852e-05,1.2283850980e-04,1.9215814502e+01,1.9105531723e+01
-9.4711441637e-05,1.2248972069e-04,1.9709236714e+01,1.9128826051e+01
-9.7351570174e-05,1.2213230492e-04,2.0195093330e+01,1.9128826051e+01
-9.9993971903e-05,1.2176614664e-04,2.0663751232e+01,1.9145138953e+01
-1.0263844808e-04,1.2139114276e-04,2.1123360429e+01,1.9155250256e+01
-1.0528489906e-04,1.2100718001e-04,2.1567937085e+01,1.9155250256e+01
-1.0793312350e-04,1.2061416663e-04,2.2000681097e+01,1.9159443310e+01
-1.1058300755e-04,1.2021199645e-04,2.2424687722e+01,1.9157597483e+01
-1.1323439196e-04,1.1980057410e-04,2.2834673968e+01,1.9157597483e+01
-1.1588712007e-04,1.1937980310e-04,2.3235084305e+01,1.9149954900e+01
-1.1854105204e-04,1.1894958456e-04,2.3625345081e+01,1.9136907584e+01
-1.2119603471e-04,1.1850983239e-04,2.4005422378e+01,1.9136907584e+01
-1.2385192829e-04,1.1806045070e-04,2.4375617965e+01,1.9118214362e+01
-1.2650858538e-04,1.1760136085e-04,2.4735237348e+01,1.9094004147e+01
-1.2916585869e-04,1.1713247787e-04,2.5083428028e+01,1.9094004147e+01
-1.3182358644e-04,1.1665370320e-04,2.5426413956e+01,1.9065002573e+01
-1.3448166478e-04,1.1616495689e-04,2.5756067268e+01,1.9031457429e+01
-1.3713990577e-04,1.1566616906e-04,2.6077286455e+01,1.9031457429e+01
-1.3979819610e-04,1.1515724795e-04,2.6390112978e+01,1.8992889453e+01
-1.4245637121e-04,1.1463811938e-04,2.6694866406e+01,1.8949057547e+01
-1.4511430387e-04,1.1410869507e-04,2.6991590298e+01,1.8949057547e+01
-1.4777184853e-04,1.1356889872e-04,2.7276664899e+01,1.8900738791e+01
-1.5042883239e-04,1.1301866023e-04,2.7558632602e+01,1.8848415691e+01
-1.5308516558e-04,1.1245790339e-04,2.7834301131e+01,1.8848415691e+01
-1.5574068378e-04,1.1188654963e-04,2.8096821077e+01,1.8791178051e+01
-1.5839521618e-04,1.1130452293e-04,2.8354590732e+01,1.8728697523e+01
-1.6104865975e-04,1.1071174753e-04,2.8605465391e+01,1.8661599747e+01
-1.6370085044e-04,1.1010815518e-04,2.8849386204e+01,1.8661599747e+01
-1.6635165040e-04,1.0949368594e-04,2.9086925401e+01,1.8590143522e+01
-1.6900092215e-04,1.0886825562e-04,2.9318179100e+01,1.8514361332e+01
-1.7164851568e-04,1.0823178777e-04,2.9543051642e+01,1.8514361332e+01
-1.7429429387e-04,1.0758421548e-04,2.9760193023e+01,1.8433846428e+01
-1.7693808826e-04,1.0692548323e-04,2.9975243751e+01,1.8348728263e+01
-1.7957980707e-04,1.0625551481e-04,3.0185389680e+01,1.8348728263e+01
-1.8221928360e-04,1.0557423458e-04,3.0390464840e+01,1.8258813519e+01
-1.8485639266e-04,1.0488156891e-04,3.0592287039e+01,1.8163570753e+01
-1.8749100834e-04,1.0417746501e-04,3.0785418371e+01,1.8163570753e+01
-1.9012296007e-04,1.0346188491e-04,3.0971981033e+01,1.8063215516e+01
-1.9275209904e-04,1.0273475748e-04,3.1152324277e+01,1.7957652282e+01
-1.9537826710e-04,1.0199602425e-04,3.1324488971e+01,1.7957652282e+01
-1.9800128169e-04,1.0124564305e-04,3.1495643716e+01,1.7847555707e+01
-2.0062105330e-04,1.0048353899e-04,3.1661958393e+01,1.7732131100e+01
-2.0323739227e-04,9.9709690281e-05,3.1820893262e+01,1.7732131100e+01
-2.0585014520e-04,9.8924048766e-05,3.1975246102e+01,1.7610434101e+01
-2.0845916898e-04,9.8126563223e-05,3.2120587490e+01,1.7482620000e+01
-2.1106426205e-04,9.7317202243e-05,3.2265362596e+01,1.7482620000e+01
-2.1366533879e-04,9.6495937658e-05,3.2397480415e+01,1.7348193483e+01
-2.1626214247e-04,9.5662769850e-05,3.2524474570e+01,1.7208307238e+01
-2.1885455472e-04,9.4817655947e-05,3.2641575431e+01,1.7062638846e+01
-2.2144236511e-04,9.3960599066e-05,3.2746636118e+01,1.7062638846e+01
-2.2402535498e-04,9.3091614770e-05,3.2838379345e+01,1.6910038472e+01
-2.2660333752e-04,9.2210745418e-05,3.2913926599e+01,1.6750914685e+01
-2.2917604475e-04,9.1317999688e-05,3.2965408494e+01,1.6750914685e+01
-2.3174317364e-04,9.0413417225e-05,3.2987148311e+01,1.6585439691e+01
-2.3430436713e-04,8.9497056252e-05,3.2945463640e+01,1.6415581498e+01
-2.3685885071e-04,8.8569094202e-05,3.2817564312e+01,1.6415581498e+01
-2.3940543388e-04,8.7629348442e-05,3.2599740583e+01,1.6237004859e+01
-2.4194178434e-04,8.6677833399e-05,3.2400900770e+01,1.6031911012e+01
-2.4446658669e-04,8.5714606451e-05,3.2647212641e+01,1.6031911012e+01
-2.4698266821e-04,8.4739998660e-05,3.3460200564e+01,1.5803908916e+01
-2.4949403438e-04,8.3753295685e-05,3.4491449677e+01,1.5567245129e+01
-2.5200331515e-04,8.2753612472e-05,3.5395851513e+01,1.5567245129e+01
-2.5451081307e-04,8.1741101251e-05,3.5995972254e+01,1.5321665451e+01
-2.5701501460e-04,8.0716376324e-05,3.6438448082e+01,1.5065285169e+01
-2.5951505177e-04,7.9679841275e-05,3.6810592796e+01,1.5065285169e+01
-2.6201031224e-04,7.8631982038e-05,3.7178851484e+01,1.4794263426e+01
-2.6450064806e-04,7.7573198415e-05,3.7543743736e+01,1.4504396331e+01
-2.6698594963e-04,7.6503962434e-05,3.7907785152e+01,1.4504396331e+01
-2.6946612875e-04,7.5424829483e-05,3.8279125350e+01,1.4198327179e+01
-2.7194123176e-04,7.4336415461e-05,3.8668820945e+01,1.3875020913e+01
-2.7441141880e-04,7.3239423958e-05,3.9077626351e+01,1.3875020913e+01
-2.7687683660e-04,7.2134705650e-05,3.9533999557e+01,1.3529191628e+01
-2.7933802711e-04,7.1023157153e-05,4.0007968406e+01,1.3160250719e+01
-2.8179527024e-04,6.9906058586e-05,4.0516194834e+01,1.2766002512e+01
-2.8424925587e-04,6.8784780210e-05,4.1071877660e+01,1.2766002512e+01
-2.8670076276e-04,6.7660953549e-05,4.1684684008e+01,1.2345444598e+01
-2.8915082279e-04,6.6536588375e-05,4.2363447725e+01,1.1892170874e+01
-2.9160072396e-04,6.5414134826e-05,4.3116546977e+01,1.1892170874e+01
-2.9405215996e-04,6.4296555060e-05,4.3961093656e+01,1.1413187494e+01
-2.9650709571e-04,6.3187489629e-05,4.4926841291e+01,1.0898469560e+01
-2.9896803025e-04,6.2091712634e-05,4.6032660800e+01,1.0898469560e+01
-3.0143881230e-04,6.1015061685e-05,4.7264616192e+01,1.0347159640e+01
-3.0392289259e-04,5.9965409363e-05,4.8730908371e+01,9.7618953516e+00
-3.0642606076e-04,5.8953544570e-05,5.0505724639e+01,9.7618953516e+00
-3.0895489730e-04,5.7995115805e-05,5.2683952404e+01,9.1072242615e+00
-3.1151786062e-04,5.7114689804e-05,5.4851114035e+01,8.4922886727e+00
-3.1412832008e-04,5.6355889860e-05,6.3253856855e+01,8.4922886727e+00
-3.1677209928e-04,5.5873447615e-05,6.5891825483e+01,9.8514544838e+00
-3.1995572126e-04,5.5733748158e-05,5.3680860163e+01,1.3628608907e+01
-3.2526052102e-04,5.4771172230e-05,6.3118765365e+01,1.6591275760e+01
-3.3075628573e-04,5.2625246887e-05,7.3513812011e+01,1.5899667999e+01
-3.3616482506e-04,4.9981665476e-05,7.6175156571e+01,1.5004069308e+01
-3.4153456262e-04,4.6989622291e-05,8.1563896296e+01,1.3392745141e+01
-3.4689299277e-04,4.3701066868e-05,8.7744459416e+01,1.2625642761e+01
-3.5226080908e-04,4.0136882507e-05,9.5360161334e+01,1.1150287455e+01
-3.5765585983e-04,3.6301457215e-05,1.0484132025e+02,9.7227304095e+00
-3.6309820910e-04,3.2185388859e-05,1.1667184509e+02,9.0165838343e+00
-3.6860194824e-04,2.7771264253e-05,1.3206663808e+02,7.6026107597e+00
-3.7419163533e-04,2.3027411671e-05,1.5329495207e+02,6.1611234428e+00
-3.7990252595e-04,1.7911250494e-05,1.8358206928e+02,4.6869229715e+00
-3.8579656785e-04,1.2379565677e-05,2.2853100341e+02,3.1843501511e+00
-3.9210000056e-04,6.4056500895e-06,3.5409605506e+02,1.7689848253e+00
-3.9600000000e-04,3.0463089129e-20,1.7469950871e+02,4.9236332045e-01
-3.8400000000e-04,3.0003846579e-20,1.0576363527e+02,nan
-1.4162833269e-05,1.4617340469e-06,2.2333703482e+02,nan
-5.3995003643e-05,1.4530764955e-06,2.2384277901e+02,nan
1.7690694969e-05,1.4763078249e-06,2.2329873412e+02,nan
-6.7330613325e-05,1.2365952401e-04,1.4959749218e+01,1.8810025333e+01
4.4206485274e-05,1.3290917065e-04,2.4136600090e+01,1.1286860913e+01
-8.5859169527e-05,1.4515274257e-06,2.2489546555e+02,nan
-1.1771624982e-04,1.4529133326e-06,2.2714793329e+02,nan
8.1322474654e-05,1.4790643928e-04,1.5359698501e+01,2.2227443847e+01
-1.3532940475e-04,1.1388834860e-04,2.7241858831e+01,1.9031457429e+01
1.4479028647e-04,1.5249911447e-06,2.7420626166e+02,nan
-1.4558294746e-04,1.4559166562e-06,2.3054026356e+02,nan
1.0970171135e-04,1.5968227462e-04,2.0274714135e+01,2.6143921343e+01
1.7273233130e-04,1.5738892588e-06,2.3981226341e+02,nan
1.4580973984e-04,1.6556370655e-04,2.0010247773e+01,3.1901351527e+01
2.0065982533e-04,1.7704991158e-06,1.7017178401e+02,nan
2.2856828791e-04,2.0858080837e-06,1.0912205875e+02,nan
2.1797906599e-04,1.5725824808e-04,1.5354578074e+01,2.7611516589e+01
2.5653719625e-04,2.5280663871e-06,6.4910519637e+01,nan
2.4797050315e-04,1.4771304578e-04,1.4445082000e+01,2.5584147565e+01
2.8041444725e-04,3.0654894350e-06,4.7055741630e+01,nan
-2.8062458197e-04,1.5530364948e-06,2.9120766347e+02,nan
3.0417429350e-04,1.1944734667e-04,1.4499156262e+01,2.0107847744e+01
-3.0396847662e-04,1.6990929770e-06,3.0468319100e+02,nan
3.0434037166e-04,3.1439380352e-06,4.2943123514e+01,nan
3.2510822920e-04,1.0430400990e-04,1.5466593644e+01,1.6719397518e+01
3.2450242150e-04,3.3694793335e-06,2.9925872790e+01,nan
-3.0231406969e-04,5.8178881831e-05,5.2643125647e+01,1.0347159640e+01
3.4492903300e-04,8.5503916957e-05,1.7497550047e+01,1.2590993614e+01
-3.4275744985e-04,2.3648695378e-06,2.1434426627e+02,nan
3.4499182512e-04,3.6784085922e-06,2.1716155986e+01,nan
3.6010194402e-04,6.8270362749e-05,2.0239330251e+01,8.5954034532e+00
-3.1584513502e-04,5.3983186455e-05,5.6470977065e+01,9.8514544838e+00
-5.3817022811e-05,1.2498433271e-04,1.1454734409e+01,1.8438838562e+01
1.2682805887e-04,1.6414978313e-04,2.1881901951e+01,3.3550960384e+01
1.6369806586e-04,1.6504671508e-04,1.8390778785e+01,3.0876098643e+01
2.0033124605e-04,1.6049617327e-04,1.6098654031e+01,2.8545372464e+01
-3.5827042979e-04,3.1208225577e-06,1.3927175319e+02,nan
3.6080983343e-04,3.9797596703e-06,2.2575594537e+01,nan
3.7062523780e-04,5.2876275405e-05,2.3625671127e+01,5.8827503811e+00
-3.3334844389e-04,4.8518725434e-05,6.7594514282e+01,1.5004069308e+01
3.7992736748e-04,3.6227832913e-05,2.8889111168e+01,2.7726684618e+00
2.6858465199e-04,2.7615182925e-06,5.0058425158e+01,nan
2.9231416378e-04,3.1778112053e-06,4.5915065165e+01,nan
2.4454955323e-04,2.3271486688e-06,8.1960980484e+01,nan
-2.4498661377e-04,1.4876395719e-06,2.6070724635e+02,nan
2.1663034178e-04,1.9483226250e-06,1.3261659832e+02,nan
-2.1718313877e-04,1.4747298599e-06,2.4828540589e+02,nan
-1.8935159624e-04,1.4645759959e-06,2.3949888570e+02,nan
1.8871779252e-04,1.6795553700e-06,2.0015601316e+02,nan
-3.7032198726e-04,3.6348240357e-06,1.0140567340e+02,nan
2.3106611185e-04,1.5293708019e-04,1.4878057140e+01,2.6631255095e+01
2.6094103995e-04,1.4269204770e-04,1.4225870545e+01,2.4438316562e+01
2.8853169487e-04,1.2925205993e-04,1.4173287197e+01,2.2109353560e+01
-2.7987006200e-04,6.8830000398e-05,4.3349859227e+01,1.3160250719e+01
3.3503933094e-04,9.5229202724e-05,1.6335595534e+01,1.5037605574e+01
-3.6994348327e-04,2.4008234211e-05,1.3442760583e+02,6.8863371802e+00
3.8436314911e-04,4.3258593370e-06,3.2888896155e+01,nan
3.5285107952e-04,3.9351731670e-06,2.1832298982e+01,nan
-3.3501680327e-04,2.1272429580e-06,2.5530645528e+02,nan
3.1653804021e-04,3.0992161428e-06,3.7459727657e+01,nan
-3.1562407041e-04,1.8259761343e-06,2.9386506904e+02,nan
2.3656815742e-04,2.2071788493e-06,9.4770417264e+01,nan
2.0865733023e-04,1.8594805131e-06,1.5038186978e+02,nan
-1.8139619754e-04,1.4625246395e-06,2.3747851714e+02,nan
1.8073796701e-04,1.6252193998e-06,2.2019554872e+02,nan
-1.5354312740e-04,1.4570815444e-06,2.3180702646e+02,nan
-1.2567904600e-04,1.4536084182e-06,2.2796437595e+02,nan
1.0904594385e-04,1.5304671145e-06,2.4771179212e+02,nan
7.7314075133e-05,1.5161806738e-06,2.3087827474e+02,nan
4.5510127764e-05,1.4869685869e-06,2.2455962677e+02,nan
9.7294277732e-06,1.4719763552e-06,2.2324386405e+02,nan
-2.6111832669e-05,1.4581354694e-06,2.2344388643e+02,nan
-5.9097683771e-05,1.2447588466e-04,1.2885626565e+01,1.8644142949e+01
-7.2533664838e-05,1.2313716954e-04,1.6181119363e+01,1.8879578908e+01
4.9285102616e-05,1.3357927678e-04,2.6548590487e+01,1.0000527048e+01
6.8725095698e-05,1.3833758883e-04,3.4943864891e+01,6.2485089649e+00
-1.3025399425e-04,1.1483549361e-04,2.6563731506e+01,1.9065002573e+01
7.6718030392e-05,1.4369577022e-04,1.7257573334e+01,8.3358511295e+00
8.7576512786e-05,1.5174746161e-04,2.2332514520e+01,2.5059904603e+01
1.0195773748e-04,1.5718931786e-04,2.1027604067e+01,2.5450374927e+01
1.1792932817e-04,1.6273317401e-04,2.1961674410e+01,2.9694334055e+01
-1.7236114860e-04,1.0593944980e-04,3.1294157986e+01,1.8433846428e+01
1.3635903473e-04,1.6558076790e-04,2.1188832547e+01,3.2784313680e+01
1.5486939363e-04,1.6549248101e-04,1.9145864842e+01,3.1374574059e+01
-1.9351419782e-04,1.0052292158e-04,3.3005750100e+01,1.7957652282e+01
1.9123877267e-04,1.6257811982e-04,1.6623710275e+01,2.9233185247e+01
2.3972465396e-04,1.5073295063e-04,1.4638690943e+01,2.6119144278e+01
2.9626301054e-04,1.2482565802e-04,1.4280527239e+01,2.0945704607e+01
3.5142208522e-04,7.8608532420e-05,1.8480900329e+01,1.1292265210e+01
3.7579394666e-04,4.4803958828e-05,2.5890640848e+01,3.9503113287e+00
-3.4378633193e-04,4.2730531502e-05,8.0862973979e+01,1.2625642761e+01
3.9061035467e-04,1.2621464418e-05,4.6086209790e+01,4.3104471290e-02
-3.8193938289e-04,1.3287578390e-05,1.8890801749e+02,3.9398306792e+00
-3.8946423520e-04,4.2782256978e-06,1.9431555792e+02,1.7689848253e+00
3.9210918755e-04,4.1768242728e-06,4.8973825142e+01,nan
-3.7972759251e-04,8.3983549677e-06,1.3614517547e+02,nan
-3.7620494027e-04,8.0353321580e-06,1.1857257107e+02,nan
-3.7371033292e-04,1.2235662634e-05,1.2262418629e+02,nan
-3.7027981262e-04,1.1663869014e-05,1.0927373119e+02,nan
-3.6776409187e-04,1.5770723824e-05,1.0997104701e+02,nan
-3.6188755426e-04,1.9030278239e-05,9.9078410547e+01,nan
-3.5607659657e-04,2.2044219813e-05,9.0038060880e+01,nan
